id,link,name,comment,star
2868,https://movie.douban.com/subject/25911694/,摆渡人,两个小时甲亢式表演和qq空间睡前语录，同样的道理，还不如一首《落花流水》讲得透彻。你们可以感受王家卫梁朝伟金城武都在场的情况下，颜值担当靠鹿晗，情绪担当靠安吉拉宝贝的那种绝望吗？张嘉佳，请从我的全世界滚粗。,1
2869,https://movie.douban.com/subject/25911694/,摆渡人,垃圾。傻逼。,1
2870,https://movie.douban.com/subject/25911694/,摆渡人,没有0.5星了，0.1星是告诉我们毁一个演员应该怎么毁的，而这个片子告诉你怎么同时毁掉5个，另外，我想知道王家卫是欠了别人多少钱啊,1
2871,https://movie.douban.com/subject/25911694/,摆渡人,嗯？在干嘛？,1
2872,https://movie.douban.com/subject/25911694/,摆渡人,实名一星 因为没有负分,1
2873,https://movie.douban.com/subject/25911694/,摆渡人,马力登台回头看到小玉，小玉在人群中的眼神，我有过。,4
2874,https://movie.douban.com/subject/25911694/,摆渡人,为了部落！！！,1
2875,https://movie.douban.com/subject/25911694/,摆渡人,幺鸡在火星执行任务，忽然收到了张嘉佳发的消息：“快回来！有东西给你看！再不看我怕这辈子就没机会了！”，吓得幺鸡火速搭乘载人火箭返回北京。刚进酒吧，张嘉佳坐在吧台对他微笑。幺鸡气急败坏，张嘉佳忽然端出上好的伏特加和新拍的电影高唱生日歌。幺鸡破涕为笑，快乐地拎起了榴弹发射器开始轰炸。,1
2876,https://movie.douban.com/subject/25911694/,摆渡人,我负责任的给《摆渡人》打一星，张嘉佳近期两部参与的电影刷新了我对于电影的认识底线，好的电影像蓝天白云，这种烂片无异于雾霾，我们难道需要保护雾霾？,1
2877,https://movie.douban.com/subject/25911694/,摆渡人,^-^,1
2878,https://movie.douban.com/subject/25911694/,摆渡人,没看过，甚至没听说过，将来也不想看，更不关心您国自娱自乐自欺欺人的所谓“电影产业”与“电影演员”，但本账号曾于2016年12月24日18时55分前后在异地登陆并试图给一些所谓的“国产电影”打星刷分，本号虽然关注数稀少，人轻言微，但出于对自身信息安全与言论自由的保护，本人谨在此献上一星以表态度,1
2879,https://movie.douban.com/subject/25911694/,摆渡人,无力吐槽，只想说丢死人了,1
2880,https://movie.douban.com/subject/25911694/,摆渡人,说实话，客观评可能有1.5，比它烂的国产片一抓一大把，比它傻逼的还真不算太多。不管是从没头没尾的人物，随意乱插的配乐，屎黄色的灯光布景，还有矫情鸡汤的剧情（如果有的话），都没有任何可取之处。拍成这样还不让人说，小姑娘似的告状，张嘉佳简直是这么多年最傻逼的拍电影的人，没有之一。,1
2881,https://movie.douban.com/subject/25911694/,摆渡人,十年忠实精神病院患者的审美体现！去你么的报纸！,1
2882,https://movie.douban.com/subject/25911694/,摆渡人,《摆渡人》故事讲述了一个得不到和已失去的故事。电影台词忌讳好为人师，尚未建立人物却空谈情感，碎片式的故事很像一场酒后醉谈，华而不实，多倾诉，而倾诉最不易动人。,1
2883,https://movie.douban.com/subject/25911694/,摆渡人,你要说有多难看还真不是，但打架时用SD片头曲这么low的主意也就张嘉佳能想得出来，这能是什么好作家。最恶心的一段是熊黛林和baby飙酒，男人撕逼让女人玩命，还有这是发扬你国酒蒙子一贯倡导的垃圾拼酒文化吗？喝成那样还不死，那明天酒场看来得多死几个了，要平衡嘛。,1
2884,https://movie.douban.com/subject/25911694/,摆渡人,作为一名淘宝店主，阿里是我的主管单位。俗话说，屁股决定脑袋，我觉得像阿里这样如此有责任感的企业，应该集中精力发展主业；如果精力分散到其他业务上，影响到淘宝的业务，那就得不偿失了。,1
2885,https://movie.douban.com/subject/25911694/,摆渡人,一部《摆渡人》，毁了多少人；早死早超生，别找摆渡人,1
2886,https://movie.douban.com/subject/25911694/,摆渡人,我是正义男孩....shy,1
2887,https://movie.douban.com/subject/25911694/,摆渡人,前几天最开心的事情是刷《长城》短评看，今天起换成刷这部。一星给好歹因为这片采访到了梁朝伟。,1
2888,https://movie.douban.com/subject/25911694/,摆渡人,一部电影，想赢口碑不是靠通过靠观众口口相传，而是用官媒把锅甩给豆瓣，甩给观众。自己拍成了shit还不让别人说是shit。希望这次能成为标志性事件，因为对烂片，大家真是忍够了。希望这种烂片的圈钱思路会慢慢走不通，看到更多有诚意的作品。,1
2889,https://movie.douban.com/subject/25911694/,摆渡人,^-^,1
2890,https://movie.douban.com/subject/25911694/,摆渡人,没看过，甚至没听说过，将来也不想看，更不关心您国自娱自乐自欺欺人的所谓“电影产业”与“电影演员”，但本账号曾于2016年12月24日18时55分前后在异地登陆并试图给一些所谓的“国产电影”打星刷分，本号虽然关注数稀少，人轻言微，但出于对自身信息安全与言论自由的保护，本人谨在此献上一星以表态度,1
2891,https://movie.douban.com/subject/25911694/,摆渡人,无力吐槽，只想说丢死人了,1
2892,https://movie.douban.com/subject/25911694/,摆渡人,说实话，客观评可能有1.5，比它烂的国产片一抓一大把，比它傻逼的还真不算太多。不管是从没头没尾的人物，随意乱插的配乐，屎黄色的灯光布景，还有矫情鸡汤的剧情（如果有的话），都没有任何可取之处。拍成这样还不让人说，小姑娘似的告状，张嘉佳简直是这么多年最傻逼的拍电影的人，没有之一。,1
2893,https://movie.douban.com/subject/25911694/,摆渡人,十年忠实精神病院患者的审美体现！去你么的报纸！,1
2894,https://movie.douban.com/subject/25911694/,摆渡人,《摆渡人》故事讲述了一个得不到和已失去的故事。电影台词忌讳好为人师，尚未建立人物却空谈情感，碎片式的故事很像一场酒后醉谈，华而不实，多倾诉，而倾诉最不易动人。,1
2895,https://movie.douban.com/subject/25911694/,摆渡人,你要说有多难看还真不是，但打架时用SD片头曲这么low的主意也就张嘉佳能想得出来，这能是什么好作家。最恶心的一段是熊黛林和baby飙酒，男人撕逼让女人玩命，还有这是发扬你国酒蒙子一贯倡导的垃圾拼酒文化吗？喝成那样还不死，那明天酒场看来得多死几个了，要平衡嘛。,1
2896,https://movie.douban.com/subject/25911694/,摆渡人,作为一名淘宝店主，阿里是我的主管单位。俗话说，屁股决定脑袋，我觉得像阿里这样如此有责任感的企业，应该集中精力发展主业；如果精力分散到其他业务上，影响到淘宝的业务，那就得不偿失了。,1
2897,https://movie.douban.com/subject/25911694/,摆渡人,一部《摆渡人》，毁了多少人；早死早超生，别找摆渡人,1
2898,https://movie.douban.com/subject/25911694/,摆渡人,我是正义男孩....shy,1
2899,https://movie.douban.com/subject/25911694/,摆渡人,前几天最开心的事情是刷《长城》短评看，今天起换成刷这部。一星给好歹因为这片采访到了梁朝伟。,1
2900,https://movie.douban.com/subject/25911694/,摆渡人,一部电影，想赢口碑不是靠通过靠观众口口相传，而是用官媒把锅甩给豆瓣，甩给观众。自己拍成了shit还不让别人说是shit。希望这次能成为标志性事件，因为对烂片，大家真是忍够了。希望这种烂片的圈钱思路会慢慢走不通，看到更多有诚意的作品。,1
2901,https://movie.douban.com/subject/25911694/,摆渡人,滚！好想给张嘉佳寄一坨狗屎。。,1
2902,https://movie.douban.com/subject/25911694/,摆渡人,目前为止，论鸡汤文写手拍电影的难看程度，若张嘉佳说自己是第二，就没人敢当第一。p.s话说豆瓣能不能增加一个打负分的功能啊…,1
2903,https://movie.douban.com/subject/25911694/,摆渡人,大垃圾，我打1星是因为没有负星。,1
2904,https://movie.douban.com/subject/25911694/,摆渡人,吃屎吧你！,1
2905,https://movie.douban.com/subject/25911694/,摆渡人,天呐，连王家卫要求重拍过都这么烂，原先是有多烂?,1
2906,https://movie.douban.com/subject/25911694/,摆渡人,郭老师应该感谢张嘉佳当了导演，有了摆渡人这样的经典作品，郭老师成功跻身全中国倒数第二烂的作家导演。无故事无剧情无内涵，以为找一帮大咖说几句地摊文学里的中二病句就是文艺，用一点经典歌曲拍两小时的超长MV就是电影，演员全部尬演，表现最好的陈奕迅因为就他说话最少，拍电影也要按照基本法啊！,1
2907,https://movie.douban.com/subject/25911694/,摆渡人,这都什么J8玩意儿？真是场灾难。,1
2908,https://movie.douban.com/subject/25911694/,摆渡人,渡人先度己，OK?,1
2909,https://movie.douban.com/subject/26301582/,微微一笑很倾城,微微一笑很傻逼,1
2910,https://movie.douban.com/subject/26301582/,微微一笑很倾城,井柏然的古装丑到宝宝想哭，杨颖演技依然不行啊，还不如女配。,1
2911,https://movie.douban.com/subject/26301582/,微微一笑很倾城,大神创业失败不能忍！女贼抢亲被删不能忍！真水无香变成同学不能忍！打着尊重的旗号其实一直在欺骗人！井柏然演技装x，颜值辣眼，比演技僵硬的ab更可怕！,1
2912,https://movie.douban.com/subject/26301582/,微微一笑很倾城,凭良心讲前半部还可以的，有几段真的蛮甜的，近期难得的国产爱情片心动瞬间！但是微微和肖奈正式见面以后气氛就完全变了，拥抱和吻戏都尴尬得像性骚扰，而且井柏然360度里真是有270度是死角啊，baby就不能给他介绍家医院吗？,2
2913,https://movie.douban.com/subject/26301582/,微微一笑很倾城,你可以侮辱我的人格可以侮辱我的眼睛，还可以可以侮辱我的电影票钱，但是你不可以侮辱我的智商,1
2914,https://movie.douban.com/subject/26301582/,微微一笑很倾城,1、我和黄璐老师都觉得它好于80%国产青春片，保守点说70%是靠谱的；2、AB碰到了最适合她的角色，不是青春片里的傻白甜，她的机智和个性有点小妞电影的味道，对她这个角色的喜欢无关演技；3、现实和虚拟世界转换得当穿插有致且毫无违和感，并且画面很美。,4
2915,https://movie.douban.com/subject/26301582/,微微一笑很倾城,本片最大的问题就是根本不能称作一部电影，井柏然颜值演技双掉线，仿佛分分钟穿越回盗墓：退开，我要装X了。一如既往的犯着尴尬啊。,2
2916,https://movie.douban.com/subject/26301582/,微微一笑很倾城,意料之外，这么玛丽苏的故事我竟然觉得挺好看哈哈哈，打打游戏谈谈恋爱，简简单单的情感，全程是那种浪漫到底、甜蜜到家，游戏部分不错，结尾有些乱，整体倒是轻松愉快，这是让人意外的。青春片不矫情还是挺有意思，赵天宇不错，这剧本给别人拍估计玩蛋了，网瘾少女AB奉献了非常本色的演出，加一星鼓励,4
2917,https://movie.douban.com/subject/26301582/,微微一笑很倾城,男的太丑，女的演技太烂,1
2918,https://movie.douban.com/subject/26301582/,微微一笑很倾城,微微一笑很倾城，笑你妈比吓死人。,1
2919,https://movie.douban.com/subject/26301582/,微微一笑很倾城,欢迎观看真人网页游戏：《微微一笑很倾城》——女主掉演技，男主掉颜值。原著党可以去看看，想看电影的还是省省就好。,2
2920,https://movie.douban.com/subject/26301582/,微微一笑很倾城,浓浓的晋江文学城的酸爽味。送给怀春宅女的一颗大力丸。以上。,1
2921,https://movie.douban.com/subject/26301582/,微微一笑很倾城,居然大大超出预期，一部苏到骨头里面的约会电影，从头到尾都这么甜，甚至连AB都找到了当年的灵气。其实影片的故事很老套，就连基本的起承转合都没有，但是演员的火花，各种游戏世界的展示还有精准的定位组成了暑期档最有卖相的商业片，这一次AB真是正爆了！结尾王思聪的客串真是年度爆点！,4
2922,https://movie.douban.com/subject/26301582/,微微一笑很倾城,我在大战神 等你来战（井柏然的颜值真的hold不住那一头白毛啊）,1
2923,https://movie.douban.com/subject/26301582/,微微一笑很倾城,真水无香成了曹光，甲醇绿茶妖妖成了妖艳的贱货，不能忍！,1
2924,https://movie.douban.com/subject/26301582/,微微一笑很倾城,这么烂，浪费时间。low海报，low故事，low演员。这要是能大卖，就是中国电影的耻辱。,1
2925,https://movie.douban.com/subject/26301582/,微微一笑很倾城,这如果能算是一股清流，不得不怀疑你是粪坑里长大的。,1
2926,https://movie.douban.com/subject/26301582/,微微一笑很倾城,还是不行啊，讲来讲去仍然是少女梦想与玛丽苏的故事，游戏大神加学霸不还是霸道总裁的设定么？问题是古装的井柏然有点奇怪啊，包括很多配角的古装，都有些地方Cosplay的感觉，毫无游戏感，也很出戏。影片挂着游戏元素，其实对游戏并没有什么热情。故事也比较简单，幼稚，唯一的亮点就是花样虐狗吧,2
2927,https://movie.douban.com/subject/26301582/,微微一笑很倾城,我也就喜欢过这一篇小白文，身为一个原著粉我对改变很满意，剧情确实比较平，但总比硬来drama洒狗血好，剧情没崩，人设没崩，特效不low，在华语圈里比一比，四星半也不过分。虽然对演员有异议，但成片效果比想象得好。,4
2928,https://movie.douban.com/subject/26301582/,微微一笑很倾城,不好看,1
2929,https://movie.douban.com/subject/26301582/,微微一笑很倾城,杨颖的笑总有种不自然的感觉，这种尴尬且莫名自嗨式的情绪表达贯穿了她所有的演技，我终于知道我为何看得这么不舒服了。,1
2930,https://movie.douban.com/subject/26301582/,微微一笑很倾城,在游戏的世界里，追女孩也是要看是不是壕的，何况还是全服第一。有趣又可爱的故事，井宝和baby都实力圈粉，而且长成这样的俩人谈恋爱，真的没啥可埋怨的，除非你是黄晓明~,4
2931,https://movie.douban.com/subject/26301582/,微微一笑很倾城,肖奈是高冷，但是不装逼好吗？还有ab把贝微微演成了女汉子，她可能以为她还在跑男吧。,1
2932,https://movie.douban.com/subject/26301582/,微微一笑很倾城,因为预期极低，所以居然看完很开心。作为新的题材，特别是拍给了国内的宅男宅女游戏迷的一部电影，笑点魔性，全片甜到炸，AB会演戏了，井柏然从捉妖记到盗墓笔记到微微一笑，前途无量。,3
2933,https://movie.douban.com/subject/26301582/,微微一笑很倾城,快来人收了这两个妖精,1
2934,https://movie.douban.com/subject/26301582/,微微一笑很倾城,"本片最大的亮点就是没有黄晓明！！！

（看完竟然觉得还不错??）",3
2935,https://movie.douban.com/subject/26301582/,微微一笑很倾城,非常轻松愉快的观影体验，看完都想谈恋爱了。BABY美到爆，可爱至极，七夕不容错过,4
2936,https://movie.douban.com/subject/26301582/,微微一笑很倾城,发得一手好糖。以及，差点被ab的盛世美颜掰弯。,4
2937,https://movie.douban.com/subject/26301582/,微微一笑很倾城,有点小惊喜，前半段比较好看。游戏设定、特效做得不雷人不出戏已属难得（照顾非游戏玩家群体，各种笑料也都基本到位，吐槽平安京东的广告植入。变身井柏然路人粉哈哈虽然觉得把眉毛染白会更帅！#记第一次看点映爽就一个字,4
2938,https://movie.douban.com/subject/26301582/,微微一笑很倾城,虽然我知道接下来的话会招来一堆精修PS“美图”的攻击，但我还是必须要问：紫唇肿眼的井柏然和分分钟露出迷之笑容血盆大口咧到耳朵根的Angelababy究竟谁更丑？,1
2939,https://movie.douban.com/subject/26301582/,微微一笑很倾城,原著设定本来就很奇怪，充斥着一股廉价的奇幻网游味，改成电影也只能依仗着粉丝买账，包装成爱情片使整个故事更显庸俗无趣，况且这种流行于10多年前的“网游恋情”不是应该早就消亡了吗；在郭某某带领下掀起的一股网络小说改编电影的热潮，至今仍在蔓延，也由此为扩充烂片榜的容量做出了相当大的贡献,1
2940,https://movie.douban.com/subject/26301582/,微微一笑很倾城,如果这就是现在大多数年轻人所期待、并努力成为的样子，这颗安利我吃了！,4
2941,https://movie.douban.com/subject/26301582/,微微一笑很倾城,血盆大口的微微一笑跟教主的邪魅一笑很是相配哦,2
2942,https://movie.douban.com/subject/26301582/,微微一笑很倾城,呕吐……呕吐……,1
2943,https://movie.douban.com/subject/26301582/,微微一笑很倾城,"MDZZ，缺氧窒息。页游广告，低配《微爱》。极度虚假，无论是虚拟游戏世界，还是现实校园生活，无论是说爱就爱的轮番撒糖，还是拒绝五十万年薪就开挂傍上富二代，基本每十秒就砸一脸黑人问号。
我不相信现在年轻人会喜欢这样全是虚幻泡沫的爱情故事。",1
2944,https://movie.douban.com/subject/26301582/,微微一笑很倾城,没读过顾漫小说，看到井宝白发造型抱着瞎眼心态去的，没想到意外戳中久丧的少女心。资深游戏玩家看到守尸、帮战这样的画面，燃；或许是游戏代入的关系，特效也不显得五毛，中二的台词听起来还挺顺耳，有些细节很暖心。女性向作品导致的全能男神人设让井柏然很难有什么突破，配角性格也较单薄，可惜。,3
2945,https://movie.douban.com/subject/26301582/,微微一笑很倾城,电影本身三星半，但是作为一个曾经沉迷游戏的交大工科狗，游戏内容和校园取景足以让我怀念起曾经热血的大学时代，三人组走过地下涂鸦通道的那一段差点飙泪。然后作为一个原著党，大家都知道没人可以完美演绎大神和微微，但井柏然和杨颖的表演没有太跳戏，还算及格。最后，实在没必要没看就打一星吧。,5
2946,https://movie.douban.com/subject/26301582/,微微一笑很倾城,造型师蜜汁自信，给井柏然安排白色发型，整体看起来劣质配劣质，加上AB的演技，整部剧只能用两个字形容 “完美”  完美的糟蹋了原著,1
2947,https://movie.douban.com/subject/26301582/,微微一笑很倾城,同样类型当中确实拍得不差。AB老师只能演这类角色，所以发挥得很适合。不知道完成度和张一白的监制有多大关系。网游和现实混杂的拍摄方式解决了很多问题，那些浮夸都可以被网游解释，所以也不会让人那么反感。这是聪明和鸡贼的地方。,3
2948,https://movie.douban.com/subject/26301582/,微微一笑很倾城,说真的这片有点惊喜。故事很俗套，但是网游和一些流行元素的融入，让电影显得俏皮可爱。男女主颜值很高的一部电影，被baby和井宝圈粉，俩人简直太配了！纯爱片+王思聪鸡汤广告片~,3
2949,https://movie.douban.com/subject/26301582/,微微一笑很倾城,同样类型当中确实拍得不差。AB老师只能演这类角色，所以发挥得很适合。不知道完成度和张一白的监制有多大关系。网游和现实混杂的拍摄方式解决了很多问题，那些浮夸都可以被网游解释，所以也不会让人那么反感。这是聪明和鸡贼的地方。,3
2950,https://movie.douban.com/subject/26301582/,微微一笑很倾城,说真的这片有点惊喜。故事很俗套，但是网游和一些流行元素的融入，让电影显得俏皮可爱。男女主颜值很高的一部电影，被baby和井宝圈粉，俩人简直太配了！纯爱片+王思聪鸡汤广告片~,3
2951,https://movie.douban.com/subject/26301582/,微微一笑很倾城,《微微一笑很倾城》片子略甜，故事甜，演员也甜，青春的气息让人分分钟沉醉。游戏真人秀电影简直是棒呆，它的创意实现了想但没见过的画面。男主角井柏然当年亦如鹿晗一样是天真小鲜肉，如今撩妹“老司机”附体，他在电梯内三连发KISS女主，看得人脸红心动，血液加快,4
2952,https://movie.douban.com/subject/26301582/,微微一笑很倾城,最感动是井柏然为baby放了一场专属于她的烟花。,4
2953,https://movie.douban.com/subject/26301582/,微微一笑很倾城,竟然觉得还不错，虽然感情线有点太顺了，井宝和ab的cp简直虐死人。,4
2954,https://movie.douban.com/subject/26301582/,微微一笑很倾城,好生气啊，我该活在这部电影里的啊！我的少女心啊，洪荒之力！,3
2955,https://movie.douban.com/subject/26301582/,微微一笑很倾城,这部电影我已无力吐槽，各位看官看了别后悔就行了,1
2956,https://movie.douban.com/subject/26301582/,微微一笑很倾城,真的很久没看这么欢脱的校园喜剧了，重点旁边是个逗逼，全程笑成傻逼。（还有一星送给出现三次徐佳莹的歌）,2
2957,https://movie.douban.com/subject/26301582/,微微一笑很倾城,戏中(游)戏嵌套，加一点纯爱，正中少女心下怀，打出网游人士的情怀牌。游戏内外格局虽小，倒做出了表里如一的纯爱。以前总说咱们的拙劣特技像网游，放这片里却最准确不过了。可惜结尾拍的又离现实有点儿飘，不灵。井柏然满满一副男神姿态，太假太假了。,3
2958,https://movie.douban.com/subject/26301582/,微微一笑很倾城,本来就对只能拍广告的天使宝贝没有太大指望，但是宝贝的微微还是狠狠伤了我的心，美艳和清纯都不见了！谁稀罕看女汉子贝微微啊，怪我要求太高咯。,1
2959,https://movie.douban.com/subject/26301582/,微微一笑很倾城,选角都还蛮贴切的 在交大取景真是各种回忆啊！井柏然塑造了个暖男大神 对天使宝贝路转粉了 （对自己翻白眼?????????,4
2960,https://movie.douban.com/subject/26301582/,微微一笑很倾城,就我一个人觉得这片很傻很烂吗？为什么那么多公众号睁着眼说瞎话？,1
2961,https://movie.douban.com/subject/26301582/,微微一笑很倾城,二次元和三次元并行发展，女性向玛丽苏，专供十八线城市未开学00后。,3
2962,https://movie.douban.com/subject/26301582/,微微一笑很倾城,居然比想象中好一些，前面都挺流畅的，到了后二十分钟开始结局了好几次，每次觉得要完了又开始玛丽苏。导演挺靠谱的，这要是换个能力不行的导演，这个剧本会很可怕。,2
2963,https://movie.douban.com/subject/26301582/,微微一笑很倾城,令人意外的还能看，Angelababy也终于是在演戏了，从游戏世界出来开始恋爱了之后有点泄劲。,2
2964,https://movie.douban.com/subject/26301582/,微微一笑很倾城,给这片子写软文写到崩溃，给个一星找找心理平衡。,1
2965,https://movie.douban.com/subject/26301582/,微微一笑很倾城,故事远高于预期。这不是女屌意淫男神的故事，是男才女貌的发糖虐狗爱情故事。甜死了，明天就是七夕真是虐尽天下单身狗。baby很适合这个角色，完全掩盖了演技的短板。井柏然的角色暖得跟徐太宇一样了，根本是这个世界不存在的生物。所有角色依旧单薄脸谱化，但是看完好！想！谈！恋！爱！,3
2966,https://movie.douban.com/subject/26301582/,微微一笑很倾城,教主毁了何以琛，字母毁了贝微微，吊炸天的夫妇。另外第一次觉得井柏然吃藕，请允许我给造型师寄刀片。,1
2967,https://movie.douban.com/subject/26301582/,微微一笑很倾城,So sweeeeeeeeeeeeeet! 中国版Scott Pilgrim vs. the World。顾漫姐姐满屏尽带少女心！AB本色演出，井宝果然白净点好看（同档某片里面造型是什么），两人的chemistry从《全城热恋》到现在隔了这么多年，还是很无敌。,4
2968,https://movie.douban.com/subject/26301582/,微微一笑很倾城,两个表情永远尴尬的主演，时不时穿上造型奇怪（pa）的衣服打扮成非主流coser穿越到一个还是世纪初流行（迄今都快20年了ORZ）的那种虚拟网游界面搂搂抱抱恍如在拍上世纪90年代情歌MV……的既视感,1
2969,https://movie.douban.com/subject/26323026/,临时演员,超级烂片，这也能上映，比网络大电影都差很多，郑恺就是烂片的代表，跑男那几个又要出来恶心人了，真是的。。。,1
2970,https://movie.douban.com/subject/26323026/,临时演员,郑恺已经成为烂片的代名词了，看过他的几部电影，简直是侮辱观众。热依扎的脸越来越奇怪了,1
2971,https://movie.douban.com/subject/26323026/,临时演员,郑凯还是跟ab一起永远待在跑男里吧，别出来演这种烂片了,1
2972,https://movie.douban.com/subject/26323026/,临时演员,都什么年代了，开个记者会还在上演被扔鸡蛋的戏码，又不是古时候犯人准备行刑去游街，底下那群记者们一群戏精，鸡蛋一个接一个扔得很有意思吗，人家冠希哥开记者会的时候下面有人扔鸡蛋吗？导演能不能活在当下？！言归正传，此片的剧情也是俗套无脑，老土无趣，看开头就猜得到结尾系列，烂到骨子里了。,1
2973,https://movie.douban.com/subject/26323026/,临时演员,郑恺同一个套路到底要霍霍多少类似电影？又不是没演技,1
2974,https://movie.douban.com/subject/26323026/,临时演员,超级难看。超级难看。要不是不得不过来，我是不会看的，看了也后悔死。剧本超级无敌弱智，比网络小说还差。三角关系看着无比不搭配，特别出戏。香港演员在里面也脑满肠肥丑陋怪异。在深圳取景的，场景倒是接地气……就是土得厉害,1
2975,https://movie.douban.com/subject/26323026/,临时演员,郑凯的演技并不能拯救这个烂片。,1
2976,https://movie.douban.com/subject/26323026/,临时演员,郑恺演技还可以，但依旧不能拯救这是一部烂片的事实,1
2977,https://movie.douban.com/subject/26323026/,临时演员,这部电影印象中应该跟前任二差不多时间啊，拖到现在才上映？郑恺演技跟台词都??为什么总是纠结这些烂片？,1
2978,https://movie.douban.com/subject/26323026/,临时演员,傻比凯 泥奏凯！！！,1
2979,https://movie.douban.com/subject/26323026/,临时演员,娱乐圈自己妖魔化自己也是够了。烂得描述不清，烂得突破想象…,1
2980,https://movie.douban.com/subject/26323026/,临时演员,一个问题 是谁随身携带了那么多鸡蛋,1
2981,https://movie.douban.com/subject/26323026/,临时演员,谁说好看，我跟谁急啊,2
2982,https://movie.douban.com/subject/26323026/,临时演员,整部电影看下来很无聊，配角都很有实力，但是影片太无聊了。,2
2983,https://movie.douban.com/subject/26323026/,临时演员,极其无聊小爱情闹剧，松松垮垮叙事，莫名其妙转折，关键不是雷爆了，而是看不下去，可惜了热依扎、郑恺、郭晓东、殷桃、詹瑞文，无知者无畏的团队在市场惨败证明，浮躁热钱荼毒无穷，缔造可耻垃圾泡沫,1
2984,https://movie.douban.com/subject/26323026/,临时演员,港真，剧本烂俗，但起码演技在线，台词不尴尬啊，不能与两星一星混为一谈。话说新闻发布会扔鸡蛋有点假。,3
2985,https://movie.douban.com/subject/26323026/,临时演员,还可以啊，为什么热评都说郑恺演技烂？郑恺演技没问题啊,3
2986,https://movie.douban.com/subject/26323026/,临时演员,郑恺演技还不错，只是拍的电影……,2
2987,https://movie.douban.com/subject/26323026/,临时演员,脑残五星患者,1
2988,https://movie.douban.com/subject/26323026/,临时演员,不是烂，而是极品的无趣，郑恺的喜剧天赋还是有的，但这电影上世纪的套路实在够了,2
2989,https://movie.douban.com/subject/26323026/,临时演员,非常喜欢，梗再烂俗也很好笑，剧情再套路也很暖人，当我需要安全感的时候，你在身边，当我需要你抱我的时候，,3
2990,https://movie.douban.com/subject/26323026/,临时演员,烂片,2
2991,https://movie.douban.com/subject/26323026/,临时演员,剧情什么鬼？郑恺长得不讨喜，演技有点油腻。。。,2
2992,https://movie.douban.com/subject/26323026/,临时演员,看名字就知道很烂了，果然，内容比名字更烂,1
2993,https://movie.douban.com/subject/26323026/,临时演员,差点忘了自己看过这个烂片……,1
2994,https://movie.douban.com/subject/26323026/,临时演员,郑凯有演技？郑凯有演技？郑凯有演技？,1
2995,https://movie.douban.com/subject/26323026/,临时演员,热依扎很养眼，郑恺依旧李立群，郭晓冬、林保怡、林雪、詹瑞文……配角阵容强大。够了。,3
2996,https://movie.douban.com/subject/26323026/,临时演员,35/100 以后要拍陈鲁豫的个人传记电影可以考虑找热依扎出演，头和身子的比例神还原。至于这部电影，如果你不是郑恺的粉丝还是赶紧退下吧。,2
2997,https://movie.douban.com/subject/26323026/,临时演员,烂成一锅粥，跑男就是烂片的标签,1
2998,https://movie.douban.com/subject/26323026/,临时演员,是我眼花嘛？女主跟男二一会换发型 一会没胡子  什么玩意儿嘛,1
2999,https://movie.douban.com/subject/26323026/,临时演员,所有人脸上都用刀刻着：尴尬，不在线。,2
3000,https://movie.douban.com/subject/26323026/,临时演员,有几段感觉还可以，女主短发的时候好一些，大部分时间像得罪了造型师，结尾扔鸡蛋的部分太蠢，出片尾字幕的时候还重复了一次，官方吐槽？,3
3001,https://movie.douban.com/subject/26323026/,临时演员,片子还挺逗的，就是郑凯怎么看怎么猥琐……,3
3002,https://movie.douban.com/subject/26323026/,临时演员,可惜郑恺的演技了,2
3003,https://movie.douban.com/subject/26323026/,临时演员,好敷衍好套路！,2
3004,https://movie.douban.com/subject/26323026/,临时演员,再看无脑电影就变弱智！！,1
3005,https://movie.douban.com/subject/26323026/,临时演员,烂,1
3006,https://movie.douban.com/subject/26323026/,临时演员,俗套的剧情，大明星以爱之名给别人当小三，阴差阳错爱上生活底层的普通人的故事。可是却爱上了郑恺。就因为剧中他太暖了，说：我爸说了，不能让女孩儿受委屈！,3
3007,https://movie.douban.com/subject/26323026/,临时演员,还可以吧……诺丁山啊~,3
3008,https://movie.douban.com/subject/26323026/,临时演员,还可以吧……诺丁山啊~,3
3009,https://movie.douban.com/subject/26323026/,临时演员,连槽都懒得吐了,1
3010,https://movie.douban.com/subject/26323026/,临时演员,剧情烂到瞠目结舌，国产劣质喜剧片可不可以自杀！,1
3011,https://movie.douban.com/subject/26323026/,临时演员,俗套的剧情 够烂,1
3012,https://movie.douban.com/subject/26323026/,临时演员,看到郑恺就想到跑男，一股综艺味儿的电影,1
3013,https://movie.douban.com/subject/26323026/,临时演员,其实电影的剧情让我看的好抓狂，不过那份感情倒是不错。,1
3014,https://movie.douban.com/subject/26323026/,临时演员,郑恺为什么要演这种片子,2
3015,https://movie.douban.com/subject/26323026/,临时演员,啥念头开发布会还带鸡蛋啊哈哈哈哈哈哈哈哈啊哈哈哈哈哈哈,1
3016,https://movie.douban.com/subject/26323026/,临时演员,郑凯一个广告片出身的综艺演员，其实能把青春偶像电影演成这个样子已经不错了，你们期望的过高所以才有现在的失望。然后那个热依扎什么来头，怎么和上次看起来变化好大，鼻子和下巴真的不是整的吗？,1
3017,https://movie.douban.com/subject/26323026/,临时演员,没人吐槽配音吗？,2
